"opti_hab","therm_hab","opti_therm_hab","DateTime"
44619723.4468996,314599708.889616,10992143.6665209,2013-08-17
45278382.6989617,314599708.889616,11942759.1522982,2013-08-16
46828466.1225467,314599708.889616,12452958.9049556,2013-08-15
47478334.5816804,314599708.889616,11997980.4159681,2013-08-14
48719191.6401571,314599708.889616,11476777.7921918,2013-08-13
51451551.6767921,314599708.889616,11476777.7921918,2013-08-12
52436291.5360669,314599708.889616,9710621.08180474,2013-08-11
51410040.4544226,314599708.889616,9710621.08180474,2013-08-10
52630198.1390133,314599708.889616,8919787.82547646,2013-08-09
51077002.7657129,314599708.889616,6146434.76758533,2013-08-08
48303649.7078218,314599708.889616,6146434.76758533,2013-08-07
41787499.7165969,314599708.889616,5424163.55511744,2013-08-06
41787499.7165969,314599708.889616,5424163.55511744,2013-08-05
39267546.1215239,314599708.889616,4406525.66091707,2013-08-04
31679838.5324775,314599708.889616,3248096.94876134,2013-08-03
26443798.523831,314599708.889616,2005525.229269,2013-08-02
24432807.582912,314599708.889616,2005525.229269,2013-08-01
18410766.183455,314599708.889616,0,2013-07-31
23153824.9368098,314599708.889616,2732067.81243583,2013-07-30
31277007.8894098,314599708.889616,5875495.91133447,2013-07-29
42213363.8438378,314599708.889616,5398695.32614129,2013-07-28
32187057.3276033,314599708.889616,3251480.9779111,2013-07-27
20382627.4739137,268979910.674792,2364066.79615391,2013-07-26
20394726.0841471,0,0,2013-07-25
18365927.7067785,0,0,2013-07-24
13809758.9471401,0,0,2013-07-23
16018533.8755085,0,0,2013-07-22
18100040.4223506,0,0,2013-07-21
21911277.4581599,0,0,2013-07-20
25657440.708462,0,0,2013-07-19
29573756.2145406,0,0,2013-07-18
33543768.4716781,125271817.022891,8749883.46720678,2013-07-17
31332456.7150369,278121068.118001,9541758.7206501,2013-07-16
29776444.2631053,314599708.889616,9204861.95619422,2013-07-15
32701668.9055718,314599708.889616,7705095.85253573,2013-07-14
32624748.5350688,314599708.889616,6914262.59620746,2013-07-13
31066087.4501184,314599708.889616,6146434.76758533,2013-07-12
30298259.6214962,314599708.889616,6146434.76758533,2013-07-11
31182476.1971437,314599708.889616,7030651.34323284,2013-07-10
32610803.3620558,303845488.814814,7574761.93249739,2013-07-09
33754588.9751598,310966995.973782,7447894.37317005,2013-07-08
34983116.9971703,314599708.889616,8803289.95450787,2013-07-07
32957571.6384175,314599708.889616,7166529.49178442,2013-07-06
31473713.3999611,314599708.889616,6301793.82185116,2013-07-05
32814553.3986065,314599708.889616,7716536.23410148,2013-07-04
29269738.1035099,314599708.889616,5553337.0123518,2013-07-03
30556606.535965,314599708.889616,6275608.22481969,2013-07-02
30556606.535965,314599708.889616,6275608.22481969,2013-07-01
29461730.7621022,314599708.889616,7716536.23410148,2013-06-30
29992009.3159777,314599708.889616,6275608.22481969,2013-06-29
28739570.2783485,314599708.889616,6994375.75034779,2013-06-28
23917902.6189867,314599708.889616,6994375.75034779,2013-06-27
25076331.3311424,314599708.889616,8152804.46250353,2013-06-26
22325434.7614806,314599708.889616,6994375.75034779,2013-06-25
24216772.987659,314599708.889616,7293246.11902006,2013-06-24
21764746.7866694,314599708.889616,7293246.11902006,2013-06-23
19013850.2170076,314599708.889616,7293246.11902006,2013-06-22
19013850.2170076,314599708.889616,7293246.11902006,2013-06-21
18161287.9882443,314599708.889616,8451674.8311758,2013-06-20
15087645.0970409,314599708.889616,6433282.21730037,2013-06-19
12693587.9919624,314599708.889616,5854929.67753255,2013-06-18
12634818.6160977,314599708.889616,5854929.67753255,2013-06-17
11810051.6802465,314599708.889616,5232850.79024609,2013-06-16
10626624.7127278,314599708.889616,5393773.92248166,2013-06-15
13400579.1165618,314599708.889616,3042229.63493454,2013-06-14
15486206.4601207,314599708.889616,2514825.706895,2013-06-13
9629999.6434205,314599708.889616,2150598.37737995,2013-06-12
4728504.69637872,314599708.889616,0,2013-06-11
4427357.97896744,314599708.889616,0,2013-06-10
2213678.98948372,314599708.889616,0,2013-06-09
4964575.55914555,314599708.889616,0,2013-06-08
15972795.8315773,314599708.889616,2005525.229269,2013-06-07
24417440.9765116,314599708.889616,4406525.66091707,2013-06-06
18373796.2632254,314599708.889616,0,2013-06-05
2213678.98948372,314599708.889616,0,2013-06-04
4964575.55914555,314599708.889616,0,2013-06-03
9929151.11829111,314599708.889616,0,2013-06-02
7178254.54862928,314599708.889616,0,2013-06-01
4427357.97896744,314599708.889616,0,2013-05-31
4427357.97896744,314599708.889616,0,2013-05-30
11216374.0326465,314599708.889616,0,2013-05-29
20010915.3155946,314599708.889616,2005525.229269,2013-05-28
24417440.9765116,314599708.889616,4406525.66091707,2013-05-27
22411915.7472426,314599708.889616,0,2013-05-26
9205383.09172751,314599708.889616,0,2013-05-25
11210908.3209965,314599708.889616,2005525.229269,2013-05-24
28442284.2075898,314599708.889616,8228680.84343048,2013-05-23
32583193.7459061,314599708.889616,6146434.76758533,2013-05-22
27399921.8026722,314599708.889616,3248096.94876134,2013-05-21
23259012.2643559,314599708.889616,2005525.229269,2013-05-20
24417440.9765116,314599708.889616,4406525.66091707,2013-05-19
26818441.4081597,213607006.096108,0,2013-05-18
25660012.696004,0,0,2013-05-17
25660012.696004,0,0,2013-05-16
28558350.514828,0,0,2013-05-15
31856920.7064466,0,0,2013-05-14
32624748.5350688,0,0,2013-05-13
34460369.4060681,0,0,2013-05-12
36297032.2741825,0,0,2013-05-11
36120049.661178,0,0,2013-05-10
35151191.7947303,0,0,2013-05-09
32728733.4865496,0,0,2013-05-08
23036542.3380454,0,0,2013-05-07
23194479.9227886,0,0,2013-05-06
27561867.1658519,0,0,2013-05-05
17215367.5510697,0,0,2013-05-04
13967270.6023083,0,0,2013-05-03
18005390.0863256,0,0,2013-05-02
13967270.6023083,0,0,2013-05-01
13967270.6023083,0,0,2013-04-30
20010915.3155946,0,0,2013-04-29
22016440.5448636,0,0,2013-04-28
23259012.2643559,0,0,2013-04-27
27399921.8026722,0,0,2013-04-26
31856920.7064466,0,0,2013-04-25
34460369.4060681,0,0,2013-04-24
36824436.202222,0,0,2013-04-23
38143715.3837049,0,0,2013-04-22
38497480.1679348,0,0,2013-04-21
26309495.4396541,0,0,2013-04-20
14363274.2296122,0,0,2013-04-19
9276809.77793911,0,0,2013-04-18
1797408.51189855,0,0,2013-04-17
6466891.26001821,0,0,2013-04-16
11431466.8191638,0,0,2013-04-15
5167263.60771027,0,0,2013-04-14
6669579.30858293,0,0,2013-04-13
17475111.53245,0,0,2013-04-12
23259012.2643559,0,0,2013-04-11
23259012.2643559,0,0,2013-04-10
20010915.3155946,0,0,2013-04-09
23429553.641443,0,0,2013-04-08
31658234.4848735,0,0,2013-04-07
33148333.5259635,0,0,2013-04-06
32624748.5350688,0,0,2013-04-05
34915347.8950555,0,0,2013-04-04
37440953.9721598,0,0,2013-04-03
28927643.5234709,0,0,2013-04-02
13073372.9500586,0,0,2013-04-01
3379126.39939043,0,0,2013-03-31
0,0,0,2013-03-30
0,0,0,2013-03-29
0,0,0,2013-03-28
0,0,0,2013-03-27
0,0,0,2013-03-26
0,0,0,2013-03-25
0,0,0,2013-03-24
0,0,0,2013-03-23
0,0,0,2013-03-22
0,0,0,2013-03-21
2213678.98948372,0,0,2013-03-20
8680570.24950194,0,0,2013-03-19
11431466.8191638,0,0,2013-03-18
13967270.6023083,0,0,2013-03-17
23259012.2643559,0,0,2013-03-16
23259012.2643559,0,0,2013-03-15
25435078.870712,0,0,2013-03-14
29778676.4575931,0,0,2013-03-13
30703635.7186257,0,0,2013-03-12
44567595.1311016,0,0,2013-03-11
60500814.5724377,0,0,2013-03-10
62372239.2901011,0,0,2013-03-09
61769027.8817748,0,0,2013-03-08
59356027.3784662,0,0,2013-03-07
49873937.3407288,0,0,2013-03-06
45525953.082157,0,0,2013-03-05
41470332.2271953,0,0,2013-03-04
35949952.2773732,0,0,2013-03-03
25967671.578267,0,0,2013-03-02
13188848.5511569,0,0,2013-03-01
4079355.67525864,0,0,2013-02-28
0,0,0,2013-02-27
0,0,0,2013-02-26
0,0,0,2013-02-25
0,0,0,2013-02-24
0,0,0,2013-02-23
0,0,0,2013-02-22
0,0,0,2013-02-21
0,0,0,2013-02-20
0,0,0,2013-02-19
0,0,0,2013-02-18
0,0,0,2013-02-17
0,0,0,2013-02-16
0,0,0,2013-02-15
0,0,0,2013-02-14
405376.09712944,0,0,2013-02-13
13339158.6171659,0,0,2013-02-12
22862933.6383275,0,0,2013-02-11
18609721.367793,0,0,2013-02-10
20112037.0686657,0,0,2013-02-09
37435366.5038847,0,0,2013-02-08
47760596.2482042,0,0,2013-02-07
45275452.8092195,0,0,2013-02-06
48919024.9603599,0,0,2013-02-05
51320025.392008,0,0,2013-02-04
52337663.2862083,0,0,2013-02-03
58534571.296651,0,0,2013-02-02
67860993.3724543,0,0,2013-02-01
68461498.7338521,0,0,2013-01-31
66450507.7929331,0,0,2013-01-30
64373404.752183,0,0,2013-01-29
55232996.8500696,0,0,2013-01-28
40757315.8738818,0,0,2013-01-27
38709505.3077151,0,0,2013-01-26
37583917.7686257,0,0,2013-01-25
31465831.6315664,0,0,2013-01-24
22495570.6712223,0,0,2013-01-23
14865781.5946714,0,0,2013-01-22
11053270.8386185,0,0,2013-01-21
11053270.8386185,0,0,2013-01-20
9754092.52131159,0,0,2013-01-19
7826128.90495346,0,0,2013-01-18
7082933.95546316,0,0,2013-01-17
6220446.82451484,0,0,2013-01-16
10094602.3284143,0,0,2013-01-15
21529782.05325,0,0,2013-01-14
28371416.1737478,0,0,2013-01-13
21140059.4392876,0,0,2013-01-12
7380942.597194,0,0,2013-01-11
9929151.11829111,0,0,2013-01-10
11634154.8677285,0,0,2013-01-09
13339158.6171659,0,0,2013-01-08
13339158.6171659,0,0,2013-01-07
18410766.183455,0,0,2013-01-06
18410766.183455,0,0,2013-01-05
31087020.2850946,0,0,2013-01-04
39752223.9281961,0,0,2013-01-03
34340582.9455059,0,0,2013-01-02
32838267.2446333,0,0,2013-01-01
39267546.1215239,0,0,2012-12-31
42509770.9290648,0,0,2012-12-30
46173222.0218067,0,0,2012-12-29
58801256.3401386,0,0,2012-12-28
62168220.3174433,0,0,2012-12-27
54849342.8401471,0,0,2012-12-26
49314492.5228405,0,0,2012-12-25
46535673.7532994,0,0,2012-12-24
43999869.9701548,0,0,2012-12-23
44767697.7987769,0,0,2012-12-22
46083343.8973308,0,0,2012-12-21
48670075.3080608,0,0,2012-12-20
50280564.9231678,0,0,2012-12-19
53265732.3165591,0,0,2012-12-18
59187092.2675062,0,0,2012-12-17
61934949.3084977,0,0,2012-12-16
64374711.1694639,0,0,2012-12-15
58207179.4186888,0,0,2012-12-14
78178279.4681181,0,0,2012-12-13
84254626.9494503,0,0,2012-12-12
65816327.2649873,0,0,2012-12-11
78290588.425568,0,0,2012-12-10
87830665.5050165,0,0,2012-12-09
69472669.4117854,0,0,2012-12-08
62513144.8250656,0,0,2012-12-07
65099738.091327,0,0,2012-12-06
72131069.691375,0,0,2012-12-05
77292867.5874353,0,0,2012-12-04
83607683.0986992,0,0,2012-12-03
90403609.4312329,0,0,2012-12-02
101666269.679667,0,0,2012-12-01
103666368.088801,0,0,2012-11-30
113938263.557666,0,0,2012-11-29
135306270.609367,0,0,2012-11-28
139003913.552685,0,0,2012-11-27
130441173.680076,0,0,2012-11-26
134449593.846408,0,0,2012-11-25
151168771.005482,0,0,2012-11-24
156797325.240297,0,0,2012-11-23
147479073.827626,0,0,2012-11-22
145822441.774239,0,0,2012-11-21
145822441.774239,0,0,2012-11-20
145822441.774239,0,0,2012-11-19
152150349.657088,0,0,2012-11-18
156477393.114213,0,0,2012-11-17
172882328.044546,0,0,2012-11-16
172882328.044546,0,0,2012-11-15
175550404.520997,0,0,2012-11-14
184312502.65447,0,0,2012-11-13
183051109.945678,0,0,2012-11-12
184826006.727398,0,0,2012-11-11
185391151.487479,0,0,2012-11-10
185591317.959418,0,0,2012-11-09
186536037.64231,0,0,2012-11-08
173242890.224146,0,0,2012-11-07
170900002.303241,0,0,2012-11-06
182356762.409625,0,0,2012-11-05
185718871.462847,0,0,2012-11-04
186991668.46433,0,0,2012-11-03
181122075.090309,0,0,2012-11-02
181911304.953534,0,0,2012-11-01
186563186.968678,0,0,2012-10-31
190642487.900221,0,0,2012-10-30
195784934.802174,0,0,2012-10-29
201484578.504241,0,0,2012-10-28
202040775.576239,0,0,2012-10-27
202629656.306449,0,0,2012-10-26
198525047.472912,0,0,2012-10-25
191803912.807159,0,0,2012-10-24
192158986.594032,0,0,2012-10-23
190151561.75604,0,0,2012-10-22
200649115.624743,0,0,2012-10-21
205381695.363184,0,0,2012-10-20
199581781.570853,0,0,2012-10-19
207903883.256811,0,0,2012-10-18
197364302.683183,0,0,2012-10-17
181146640.041873,0,0,2012-10-16
182446848.004793,0,0,2012-10-15
181272202.173898,0,0,2012-10-14
183782641.460385,0,0,2012-10-13
185481020.48433,0,0,2012-10-12
192433023.262981,0,0,2012-10-11
211556588.315734,0,0,2012-10-10
213166241.536516,0,0,2012-10-09
199134662.047482,62919941.7779232,0,2012-10-08
203086209.219412,314599708.889616,29650169.0507492,2012-10-07
209801885.286242,314599708.889616,34667927.8336554,2012-10-06
205871752.479807,314599708.889616,24549043.9129791,2012-10-05
181823246.589225,314599708.889616,20424445.3642199,2012-10-04
172485841.534025,314599708.889616,21582874.0763756,2012-10-03
177948529.300234,314599708.889616,21582874.0763756,2012-10-02
177215068.000088,314599708.889616,21115552.3462659,2012-10-01
175900649.752865,314599708.889616,20268455.8291526,2012-09-30
181441084.937755,314599708.889616,21115552.3462659,2012-09-29
177475838.553573,314599708.889616,19105152.7981514,2012-09-28
171669974.347385,314599708.889616,18314319.5418231,2012-09-27
169376825.390184,314599708.889616,18314319.5418231,2012-09-26
169057596.633631,314599708.889616,19497406.4861429,2012-09-25
174663690.584561,314599708.889616,19882294.0087363,2012-09-24
180809321.94886,314599708.889616,20102602.6655513,2012-09-23
181100490.172561,314599708.889616,20173462.2324379,2012-09-22
177964288.202194,314599708.889616,19502204.4783283,2012-09-21
180910964.2668,314599708.889616,17618345.1577201,2012-09-20
172813419.940604,314599708.889616,17978583.4192946,2012-09-19
173505017.689794,314599708.889616,18309942.9069097,2012-09-18
171748495.220799,314599708.889616,15713385.7102536,2012-09-17
162089902.551549,314599708.889616,17428852.7888711,2012-09-16
160670612.808686,314599708.889616,17044992.5370526,2012-09-15
166987608.449356,314599708.889616,18244055.2902173,2012-09-14
173908772.99866,314599708.889616,18464363.9470322,2012-09-13
168663532.135271,314599708.889616,18500607.5661526,2012-09-12
166233921.283488,314599708.889616,18493693.4311954,2012-09-11
162982877.363089,314599708.889616,18089728.4005663,2012-09-10
171990030.753601,314599708.889616,19248157.112722,2012-09-09
187958367.902635,314599708.889616,23218525.2739512,2012-09-08
181466409.965025,314599708.889616,19297875.9853631,2012-09-07
162484488.600935,314599708.889616,18611597.5787778,2012-09-06
148968906.259604,314599708.889616,18088012.5878831,2012-09-05
159520991.065495,314599708.889616,21111175.7113525,2012-09-04
175117121.398249,314599708.889616,21902008.9676808,2012-09-03
166261869.155117,314599708.889616,17249041.3674978,2012-09-02
162153104.795114,314599708.889616,21537781.6381657,2012-09-01
169949244.873961,314599708.889616,18256165.3926657,2012-08-31
155066878.395591,314599708.889616,17443908.6519262,2012-08-30
150735897.256568,314599708.889616,16676080.8233041,2012-08-29
143122879.491164,314599708.889616,16198393.2408928,2012-08-28
141402025.553655,314599708.889616,17693718.7175044,2012-08-27
152071824.54902,314599708.889616,17356821.9530486,2012-08-26
143836771.781889,314599708.889616,17518767.3162282,2012-08-25
128087886.279171,314599708.889616,15695544.9272934,2012-08-24
127768555.116838,314599708.889616,17204901.8655447,2012-08-23
126896745.420986,314599708.889616,17574631.8011036,2012-08-22
126783299.128552,314599708.889616,17091455.5731109,2012-08-21
119672054.784468,314599708.889616,16242912.8618004,2012-08-20
120796867.839429,314599708.889616,17198630.7338722,2012-08-19
127596080.579373,314599708.889616,18280238.0911628,2012-08-18
129201272.927558,314599708.889616,18803823.0820575,2012-08-17
128759997.009679,314599708.889616,17636274.124719,2012-08-16
123234161.040867,314599708.889616,18039874.6238261,2012-08-15
109310102.613457,377994803.46823,24253409.5667797,2012-08-14
108435809.37088,377994803.46823,24975680.7792476,2012-08-13
105767976.323931,373004851.999307,22905003.9541355,2012-08-12
105500136.679523,354096166.865009,24910529.1834045,2012-08-11
124035724.336929,336864651.691413,29395594.9350331,2012-08-10
122506270.100446,121860871.64547,11740665.7393388,2012-08-09
103706715.26783,0,0,2012-08-08
94027507.4173346,0,0,2012-08-07
94981551.4689518,0,0,2012-08-06
95023187.1427094,0,0,2012-08-05
90070770.8581947,0,0,2012-08-04
88926716.9836532,0,0,2012-08-03
86915726.0427342,0,0,2012-08-02
81247826.023379,0,0,2012-08-01
72396891.4011955,0,0,2012-07-31
77406808.5487926,0,0,2012-07-30
76872584.4227838,0,0,2012-07-29
80684958.1158565,0,0,2012-07-28
83094444.9310644,0,0,2012-07-27
83417531.7939241,0,0,2012-07-26
75995574.9353076,0,0,2012-07-25
70169906.5579189,0,0,2012-07-24
70242819.4207011,0,0,2012-07-23
71720710.4578722,0,0,2012-07-22
71622109.9654264,0,0,2012-07-21
69193394.6703808,0,0,2012-07-20
67863200.2511738,0,0,2012-07-19
64422286.4063283,0,0,2012-07-18
56707819.9501501,0,0,2012-07-17
51880223.5607868,0,0,2012-07-16
51880223.5607868,0,0,2012-07-15
51669060.7139441,0,0,2012-07-14
48319021.9468587,0,0,2012-07-13
47277802.6272972,0,0,2012-07-12
46681161.881461,0,0,2012-07-11
46926889.0274719,0,0,2012-07-10
47940880.7889018,0,0,2012-07-09
50706212.1306152,0,0,2012-07-08
49382315.0283087,0,0,2012-07-07
49087484.9761161,0,0,2012-07-06
48513989.6205309,206958622.65286,13300288.4097196,2012-07-05
51447396.6430295,351708002.674619,14253153.2990405,2012-07-04
45998411.378225,377994803.46823,12700505.3601481,2012-07-03
45766782.6210454,377994803.46823,12700505.3601481,2012-07-02
47295653.2975868,377994803.46823,12893483.4519039,2012-07-01
47632550.0620427,377994803.46823,12893483.4519039,2012-06-30
47632550.0620427,377994803.46823,12893483.4519039,2012-06-29
47632550.0620427,377994803.46823,12893483.4519039,2012-06-28
48852707.7466334,377994803.46823,12102650.1955756,2012-06-27
48665166.1782935,377994803.46823,12399954.6920824,2012-06-26
47588927.1664028,377994803.46823,13037402.124604,2012-06-25
51942369.2892808,377994803.46823,13037402.124604,2012-06-24
48401619.0634168,377994803.46823,11789800.8559409,2012-06-23
51537108.2797695,377994803.46823,15382058.0846283,2012-06-22
61780654.8976756,377994803.46823,17780135.2033125,2012-06-21
55703121.2885409,377994803.46823,12055421.0451555,2012-06-20
53013087.9361416,377994803.46823,15090101.8509132,2012-06-19
51930298.4460982,377994803.46823,11763464.8114404,2012-06-18
47618995.4157386,314599708.889616,8751789.43338879,2012-06-17
46809402.6707874,314599708.889616,8620756.33190924,2012-06-16
47486701.540501,314599708.889616,9429088.30310246,2012-06-15
46804934.4706042,377994803.46823,10474793.045157,2012-06-14
43448292.3991265,377994803.46823,10110565.715642,2012-06-13
39651540.3729871,377994803.46823,9428937.58867941,2012-06-12
40978381.1484358,377994803.46823,8686509.92142884,2012-06-11
39509410.8980184,314599708.889616,5424163.55511744,2012-06-10
36031971.7451897,314599708.889616,5424163.55511744,2012-06-09
38782868.3148516,314599708.889616,5424163.55511744,2012-06-08
38782868.3148516,314599708.889616,5424163.55511744,2012-06-07
39505139.5273195,377994803.46823,8682238.55072991,2012-06-06
41729726.44066,377994803.46823,8682238.55072991,2012-06-05
41007455.2281921,377994803.46823,7959967.33826202,2012-06-04
38782868.3148516,377994803.46823,7959967.33826202,2012-06-03
39505139.5273195,377994803.46823,8682238.55072991,2012-06-02
42497554.2692821,377994803.46823,9450066.37935203,2012-06-01
48094334.8382498,377994803.46823,12776703.4188249,2012-05-31
51218283.8291579,377994803.46823,12776703.4188249,2012-05-30
47891646.789685,377994803.46823,9450066.37935203,2012-05-29
50420757.0098488,314599708.889616,10234206.0726995,2012-05-28
53544706.0007569,314599708.889616,7705095.85253573,2012-05-27
51533715.0598379,314599708.889616,10234206.0726995,2012-05-26
53389482.6024437,314599708.889616,13611387.6171113,2012-05-25
53394948.3140937,314599708.889616,8228680.84343048,2012-05-24
49206065.0369081,314599708.889616,7705095.85253573,2012-05-23
48930968.6927061,314599708.889616,10755408.6964758,2012-05-22
52040893.2254532,314599708.889616,12452958.9049556,2012-05-21
47746780.81069,314599708.889616,8228680.84343048,2012-05-20
48037173.6620954,314599708.889616,8749883.46720678,2012-05-19
46332292.5584354,314599708.889616,8749883.46720678,2012-05-18
43581395.9887736,314599708.889616,8749883.46720678,2012-05-17
44036374.477761,314599708.889616,9204861.95619422,2012-05-16
42989037.2658758,314599708.889616,9204861.95619422,2012-05-15
41293339.7755835,314599708.889616,11547283.9499191,2012-05-14
40864408.4044267,314599708.889616,11311734.368182,2012-05-13
39750514.4327122,314599708.889616,10433389.9782047,2012-05-12
37713741.3305792,314599708.889616,9274961.26604896,2012-05-11
37107958.4650165,314599708.889616,9624919.06407723,2012-05-10
37454524.7300511,314599708.889616,9418839.48251884,2012-05-09
36522172.1090332,314599708.889616,8895254.4916241,2012-05-08
38794863.9616799,314599708.889616,9680540.39424647,2012-05-07
44687586.3359656,314599708.889616,10026089.355329,2012-05-06
39386732.6061129,314599708.889616,6914262.59620746,2012-05-05
31268775.4986831,314599708.889616,6146434.76758533,2012-05-04
32059608.7550114,314599708.889616,7705095.85253573,2012-05-03
33820957.8885265,278152252.676158,7705095.85253573,2012-05-02
33618269.8399618,0,0,2012-05-01
33939166.7822918,0,0,2012-04-30
32688036.3162884,0,0,2012-04-29
30458342.3704029,0,0,2012-04-28
29747901.9229736,0,0,2012-04-27
29089532.0067892,0,0,2012-04-26
26845684.4573597,0,0,2012-04-25
27269178.807579,0,0,2012-04-24
33680931.7725393,0,0,2012-04-23
33954005.9962984,0,0,2012-04-22
28984192.9457094,0,0,2012-04-21
26120793.8303703,0,0,2012-04-20
26405958.0426209,0,0,2012-04-19
31194806.2759329,0,0,2012-04-18
37534013.5753558,0,0,2012-04-17
33725614.1225383,0,0,2012-04-16
28241455.3994895,0,0,2012-04-15
29981364.5061578,0,0,2012-04-14
28761038.5633927,0,0,2012-04-13
28558350.514828,0,0,2012-04-12
33867911.6473656,0,0,2012-04-11
35629260.7808808,0,0,2012-04-10
34663057.4546328,0,0,2012-04-09
38711032.0793884,0,0,2012-04-08
33949144.5688076,0,0,2012-04-07
28021838.12181,0,0,2012-04-06
22316653.5552893,0,0,2012-04-05
21220068.3826427,0,0,2012-04-04
24181036.350277,0,0,2012-04-03
22715743.2084935,0,0,2012-04-02
17433221.1982943,0,0,2012-04-01
14181740.2203832,0,0,2012-03-31
17677799.5810147,0,0,2012-03-30
20416291.412724,0,0,2012-03-29
25675379.3024044,0,0,2012-03-28
27686370.2433234,0,0,2012-03-27
22224594.3050783,0,0,2012-03-26
27376491.3063882,0,0,2012-03-25
47332379.1508481,0,0,2012-03-24
55883760.7994247,0,0,2012-03-23
47818927.7701005,0,0,2012-03-22
40285184.0157242,0,0,2012-03-21
38782868.3148516,0,0,2012-03-20
40285184.0157242,0,0,2012-03-19
42509770.9290648,0,0,2012-03-18
48541198.9825684,0,0,2012-03-17
56471906.0071882,0,0,2012-03-16
56269217.9586235,0,0,2012-03-15
53680847.4571846,0,0,2012-03-14
50858412.8690172,0,0,2012-03-13
51343090.6756895,0,0,2012-03-12
48895033.8078851,0,0,2012-03-11
46277114.5288879,0,0,2012-03-10
43576528.3788186,0,0,2012-03-09
41263710.0378736,0,0,2012-03-08
33659401.1514204,0,0,2012-03-07
24679986.1722037,0,0,2012-03-06
26134266.0261509,0,0,2012-03-05
23134131.2403602,0,0,2012-03-04
12643042.6159935,0,0,2012-03-03
18642953.0910565,0,0,2012-03-02
37347461.013333,0,0,2012-03-01
34742106.3475296,0,0,2012-02-29
28403368.8232174,0,0,2012-02-28
33474976.3895066,0,0,2012-02-27
33474976.3895066,0,0,2012-02-26
30939172.606362,0,0,2012-02-25
26901053.1223448,0,0,2012-02-24
29436856.9054893,0,0,2012-02-23
38016305.4019201,0,0,2012-02-22
34950223.0649,0,0,2012-02-21
25867565.0400729,0,0,2012-02-20
32944697.835631,0,0,2012-02-19
43269927.5799505,0,0,2012-02-18
46518024.5287118,0,0,2012-02-17
48919024.9603599,0,0,2012-02-16
52478454.1041637,0,0,2012-02-15
54654520.7105198,0,0,2012-02-14
51320025.392008,0,0,2012-02-13
50161596.6798522,0,0,2012-02-12
52478454.1041637,0,0,2012-02-11
54654520.7105198,0,0,2012-02-10
56689796.4989205,0,0,2012-02-09
58429705.6055888,0,0,2012-02-08
60642075.8591467,0,0,2012-02-07
62494626.6317294,0,0,2012-02-06
61839608.7271961,0,0,2012-02-05
56969293.7306828,0,0,2012-02-04
50921463.9571557,0,0,2012-02-03
47656655.1729658,0,0,2012-02-02
43461650.9498154,0,0,2012-02-01
38424684.9406121,0,0,2012-01-31
36649141.6940175,0,0,2012-01-30
37397724.8076669,0,0,2012-01-29
48811781.4937684,0,0,2012-01-28
47458274.2494388,0,0,2012-01-27
34972615.3496363,0,0,2012-01-26
33797032.7531763,0,0,2012-01-25
50777879.3377751,0,0,2012-01-24
55407857.4809319,0,0,2012-01-23
46954691.7060128,0,0,2012-01-22
41785654.3413657,0,0,2012-01-21
35028687.2321785,0,0,2012-01-20
32725857.5064027,0,0,2012-01-19
36051362.1470534,0,0,2012-01-18
37482254.2978627,0,0,2012-01-17
49866831.4761104,0,0,2012-01-16
59885110.7445424,0,0,2012-01-15
51230204.6708623,0,0,2012-01-14
64059581.7926065,0,0,2012-01-13
67229001.4456813,0,0,2012-01-12
45551491.2665024,0,0,2012-01-11
40173858.335594,0,0,2012-01-10
44070778.879459,0,0,2012-01-09
45431895.6401795,0,0,2012-01-08
45431895.6401795,0,0,2012-01-07
50466049.7045678,0,0,2012-01-06
55702891.8175209,0,0,2012-01-05
51483687.5987682,0,0,2012-01-04
56967254.9290124,0,0,2012-01-03
87607080.5239066,0,0,2012-01-02
109065337.19358,0,0,2012-01-01
87670535.5352221,0,0,2011-12-31
62756028.1565723,0,0,2011-12-30
59757525.0600572,0,0,2011-12-29
57006628.4903953,0,0,2011-12-28
57006628.4903953,0,0,2011-12-27
59757525.0600572,0,0,2011-12-26
65521715.3211493,0,0,2011-12-25
76783227.3583436,0,0,2011-12-24
72021339.8477628,0,0,2011-12-23
64520960.5054727,0,0,2011-12-22
59562394.095624,0,0,2011-12-21
54606479.5966011,0,0,2011-12-20
56809264.2056291,0,0,2011-12-19
67034170.1719792,0,0,2011-12-18
85382316.4224135,0,0,2011-12-17
96901187.7226048,0,0,2011-12-16
101577365.606223,0,0,2011-12-15
89247172.5639573,0,0,2011-12-14
70026432.2618418,0,0,2011-12-13
60814554.0519363,0,0,2011-12-12
59239494.8697596,0,0,2011-12-11
61440166.8284422,0,0,2011-12-10
66086551.8927567,0,0,2011-12-09
65811310.7251823,0,0,2011-12-08
66029927.0306821,0,0,2011-12-07
74390660.9590891,0,0,2011-12-06
70564361.849471,0,0,2011-12-05
65354852.9448118,0,0,2011-12-04
62587211.685792,0,0,2011-12-03
71510605.019412,0,0,2011-12-02
79645606.8488927,0,0,2011-12-01
73759215.4406006,0,0,2011-11-30
72145843.8172252,0,0,2011-11-29
92191971.5527876,0,0,2011-11-28
111495231.791159,0,0,2011-11-27
100271790.365368,0,0,2011-11-26
81647978.1054877,0,0,2011-11-25
83138994.2739612,0,0,2011-11-24
85877486.1056705,0,0,2011-11-23
87568807.9555903,0,0,2011-11-22
93594186.0858087,0,0,2011-11-21
